-2.226370762760141175e-01,-2.277928656793996032e-01,-2.296489498646183958e-01,-2.317701889334398691e-01,-2.305426200278718474e-01,-2.308863393214308779e-01,-2.316795376911824911e-01,-2.329486550827850888e-01,-2.331912804664737771e-01,-2.339255414960580981e-01,-2.343726350132439851e-01,-2.352564846252528930e-01,-2.358457176999255167e-01,-2.365331562870435778e-01,-2.372205948741616666e-01,-2.375152114114979507e-01,-2.378098279488342903e-01,-2.381535472423933208e-01,-2.386936775608432537e-01,-2.395775271728522171e-01,-2.402158630037475873e-01,-2.406086850535292532e-01,-2.410015071033110301e-01,-2.413943291530927793e-01,-2.416398429342063725e-01,-2.416398429342063725e-01,-2.418362539590972748e-01,-2.424745897899925617e-01,-2.427692063273289014e-01,-2.428183090835516200e-01,-2.431129256208879597e-01,-2.435057476706697088e-01,-2.436039531831152016e-01,-2.435548504268924552e-01,-2.436039531831151461e-01,-2.437512614517833021e-01,-2.440949807453423048e-01,-2.441931862577877421e-01,-2.441440835015649957e-01,-2.443404945264558981e-01,-2.445369055513467726e-01,-2.446351110637921822e-01,-2.445860083075694913e-01,-2.444878027951240818e-01,-2.445860083075695468e-01,-2.446842138200149841e-01,-2.447333165762377027e-01,-2.448806248449058864e-01,-2.448806248449058309e-01,-2.448315220886831400e-01,-2.448315220886831400e-01,-2.447333165762376750e-01,-2.447333165762376750e-01,-2.447824193324603936e-01,-2.448315220886830845e-01,-2.447333165762376750e-01,-2.444878027951241095e-01,-2.442422890140105163e-01,-2.441440835015650512e-01,-2.440949807453423603e-01,-2.439967752328968953e-01,-2.438494669642287949e-01,-2.437512614517833021e-01,-2.437512614517833021e-01,-2.437512614517833021e-01,-2.436530559393378925e-01,-2.435057476706697643e-01,-2.433584394020015529e-01,-2.431620283771106505e-01,-2.430638228646652133e-01,-2.430147201084424946e-01,-2.429656173522198037e-01,-2.428674118397743109e-01,-2.426710008148834641e-01,-2.425727953024379990e-01,-2.425236925462153081e-01,-2.424745897899926173e-01,-2.424254870337698708e-01,-2.424254870337698708e-01,-2.423763842775471244e-01,-2.423272815213244613e-01,-2.423272815213244058e-01,-2.423272815213244058e-01,-2.423272815213244613e-01,-2.422290760088789963e-01,-2.421308704964336145e-01,-2.420326649839882327e-01,-2.419835622277654585e-01,-2.419344594715427399e-01,-2.418853567153200490e-01,-2.418362539590972748e-01,-2.417871512028745840e-01,-2.417380484466518931e-01,-2.416889456904291189e-01,-2.416889456904291189e-01,-2.416398429342064280e-01,-2.415416374217609907e-01,-2.414925346655382443e-01,-2.414434319093155534e-01,-2.413943291530927793e-01,-2.413943291530928625e-01,-2.413452263968700884e-01,-2.412470208844247066e-01,-2.411979181282019324e-01,-2.410997126157564951e-01,-2.410506098595337487e-01,-2.410506098595337487e-01,-2.410997126157564674e-01,-2.410997126157564674e-01,-2.410997126157565507e-01,-2.410997126157565507e-01,-2.410997126157565507e-01,-2.410997126157565507e-01,-2.410997126157565507e-01,-2.410997126157565507e-01,-2.410997126157565507e-01,-2.410997126157565507e-01,-2.411488153719792416e-01,-2.411488153719792416e-01,-2.411488153719792416e-01,-2.411488153719792416e-01,-2.411488153719792416e-01,-2.411488153719792416e-01,-2.411488153719792416e-01,-2.411488153719792416e-01,-2.411979181282019324e-01,-2.411979181282019602e-01,-2.411488153719792416e-01,-2.410997126157564674e-01,-2.410997126157564674e-01,-2.410506098595338043e-01,-2.410015071033110579e-01,-2.409524043470883392e-01,-2.409033015908656206e-01,-2.408541988346429297e-01,-2.408050960784201833e-01,-2.407068905659747182e-01,-2.406086850535292809e-01,-2.405104795410838159e-01,-2.404122740286383786e-01,-2.403140685161929135e-01,-2.401667602475247854e-01,-2.400194519788566849e-01,-2.398721437101885012e-01,-2.396757326852976544e-01,-2.394793216604067521e-01,-2.392338078792931311e-01,-2.389882940981795378e-01,-2.387427803170659446e-01,-2.383990610235069141e-01,-2.380062389737252482e-01,-2.376134169239434435e-01,-2.371714921179389757e-01,-2.366804645557117615e-01,-2.361403342372618563e-01,-2.355511011625892326e-01,-2.349127653316939179e-01,-2.342253267445757736e-01,-2.334887854012350217e-01,-2.327031413016714956e-01,-2.318192916896625877e-01,-2.308863393214308501e-01,-2.299042841969765050e-01,-2.288240235600767225e-01,-2.276946601669541381e-01,-2.265161940176088906e-01,-2.252886251120409522e-01,-2.240610562064729860e-01,-2.228334873009050199e-01,-2.215568156391143351e-01,-2.202310412211009594e-01,-2.189543695593101635e-01,-2.176776978975194787e-01,-2.164010262357287939e-01,-2.151243545739381091e-01,-2.138967856683701430e-01,-2.126692167628021768e-01,-2.114907506134569293e-01,-2.104104899765571191e-01,-2.093793320958799997e-01,-2.083481742152029081e-01,-2.074152218469712261e-01,-2.065313722349623182e-01,-2.057457281353988199e-01,-2.050091867920579847e-01,-2.043217482049398959e-01,-2.037325151302673554e-01,-2.031923848118174225e-01,-2.026522544933675174e-01,-2.021612269311403032e-01,-2.017193021251358354e-01,-2.013755828315767771e-01,-2.010318635380177743e-01,-2.007372470006814902e-01,-2.004917332195678970e-01,-2.002953221946769946e-01,-2.001480139260088664e-01,-2.000498084135634014e-01,-2.000007056573406550e-01,-1.999516029011179363e-01,-1.999516029011179363e-01,-2.000498084135634014e-01,-2.001971166822315573e-01,-2.003935277071224319e-01,-2.005899387320133342e-01,-2.008845552693496184e-01,-2.012282745629086766e-01,-2.016210966126904258e-01,-2.020630214186949214e-01,-2.026522544933675174e-01,-2.032905903242628598e-01,-2.039780289113809486e-01,-2.047145702547217005e-01,-2.055002143542852266e-01,-2.063349612100714436e-01,-2.072188108220804070e-01,-2.081517631903120613e-01,-2.090356128023209692e-01,-2.099685651705526235e-01,-2.108524147825615314e-01,-2.117853671507932412e-01,-2.127183195190249232e-01,-2.136021691310338866e-01,-2.144860187430427945e-01,-2.153207655988289837e-01,-2.161555124546151729e-01,-2.169902593104014177e-01,-2.177759034099649160e-01,-2.185124447533057235e-01,-2.192489860966465032e-01,-2.198873219275419288e-01,-2.204765550022145804e-01,-2.210166853206644577e-01,-2.215568156391143351e-01,-2.220478432013414938e-01,-2.224897680073459338e-01,-2.228825900571277108e-01,-2.232263093506867135e-01,-2.235700286442457718e-01,-2.238646451815820559e-01,-2.242083644751411142e-01,-2.245029810124774539e-01,-2.247484947935910748e-01,-2.249940085747046403e-01,-2.252395223558182336e-01,-2.254850361369317990e-01,-2.257305499180453923e-01,-2.259269609429362946e-01,-2.261724747240498878e-01,-2.264179885051634533e-01,-2.266635022862771021e-01,-2.269090160673906953e-01,-2.271545298485043163e-01,-2.274491463858405726e-01,-2.276946601669541381e-01,-2.279401739480677314e-01,-2.282347904854040710e-01,-2.285294070227403829e-01,-2.288240235600767225e-01,-2.291186400974130621e-01,-2.294623593909720372e-01,-2.297569759283083768e-01,-2.300515924656446332e-01,-2.303462090029809450e-01,-2.306408255403172569e-01,-2.308863393214308224e-01,-2.311318531025444434e-01,-2.313773668836580921e-01,-2.316719834209943762e-01,-2.319174972021080527e-01,-2.321630109832215627e-01,-2.323594220081124651e-01,-2.325558330330033396e-01,-2.327522440578941865e-01,-2.328995523265623702e-01,-2.330468605952305261e-01,-2.331941688638986820e-01,-2.333414771325668657e-01,-2.334887854012350494e-01,-2.336360936699032054e-01,-2.338325046947940522e-01,-2.339798129634621804e-01,-2.341271212321303363e-01,-2.342744295007984645e-01,-2.344708405256893669e-01,-2.346672515505802692e-01,-2.348636625754711715e-01,-2.351091763565847370e-01,-2.353546901376983858e-01,-2.355511011625892881e-01,-2.357475121874801349e-01,-2.359930259685937282e-01,-2.362385397497072936e-01,-2.364840535308208591e-01,-2.367295673119344523e-01,-2.369750810930480456e-01,-2.372205948741616388e-01,-2.374661086552752320e-01,-2.376625196801660789e-01,-2.379080334612797276e-01,-2.381535472423932931e-01,-2.383499582672841954e-01,-2.385463692921750978e-01,-2.387427803170660001e-01,-2.389391913419568469e-01,-2.390864996106250306e-01,-2.392338078792931866e-01,-2.394302189041840889e-01,-2.395284244166294985e-01,-2.396266299290749080e-01,-2.397248354415203453e-01,-2.398230409539657826e-01,-2.398721437101885012e-01,-2.399212464664112476e-01,-2.399703492226339385e-01,-2.399703492226339385e-01,-2.399703492226339385e-01,-2.399703492226338830e-01,-2.399212464664111921e-01,-2.398721437101885012e-01,-2.397248354415203453e-01,-2.395775271728522171e-01,-2.393811161479613148e-01,-2.391847051230704124e-01,-2.389391913419568192e-01,-2.386936775608432260e-01,-2.383990610235069141e-01,-2.380553417299479113e-01,-2.376625196801661344e-01,-2.372696976303843297e-01,-2.368277728243798619e-01,-2.362876425059300123e-01,-2.356984094312573608e-01,-2.350109708441392720e-01,-2.342253267445757736e-01,-2.332923743763441748e-01,-2.322612164956670555e-01,-2.310336475900990616e-01,-2.295605649034175300e-01,-2.278910711918450682e-01,-2.259760636991590410e-01,-2.238155424253593651e-01,-2.213113018580007418e-01,-2.185124447533057790e-01,-2.153207655988290115e-01,-2.117853671507932412e-01,-2.078571466529757217e-01,-2.035361041053764530e-01,-1.988222395079954630e-01,-1.936664501046099218e-01,-1.881178386514426870e-01,-1.821273023922709566e-01,-1.757439440833175048e-01,-1.689186609683595575e-01,-1.617005558036198887e-01,-1.540405258328756966e-01,-1.459876738123497830e-01,-1.375911024982648112e-01,-1.288508118906208366e-01,-1.198159047456405224e-01,-1.104863810633239379e-01,-1.008622408436710277e-01,-9.104168959912721515e-02,-8.102472732969252800e-02,-7.081135403536699402e-02,-6.049977522859600887e-02,-5.008999090937957255e-02,-3.958200107771771975e-02,-2.907401124605584614e-02,-1.851691865817126428e-02,-8.008928826509395874e-03,2.499061005152470368e-03,1.290884532436889498e-02,2.322042413113988013e-02,3.338469466924270934e-02,4.340165693867738955e-02,5.322220818322118824e-02,6.279724564665138675e-02,7.217587208519073150e-02,8.130898474261646913e-02,9.014748086270586713e-02,9.869136044545899489e-02,1.069406234908757969e-01,1.148952699989562592e-01,1.225061972134777050e-01,1.297734051344401063e-01,1.366968937618434632e-01,1.432766630956878451e-01,1.495127131359731409e-01,1.554541466389221527e-01,1.610027580920893597e-01,1.662567530079203104e-01,1.712161313864149215e-01,1.758317904713505297e-01,1.801528330189497706e-01,1.842283617854354738e-01,1.880092740145848096e-01,1.914955697063978890e-01,1.947363516170973197e-01,1.977316197466832126e-01,2.004813740951554291e-01,2.030347174187368264e-01,2.053916497174273770e-01,2.075030682350042788e-01,2.094671784839129969e-01,2.112839804641535868e-01,2.129043714195033299e-01,2.143774541061849170e-01,2.157523312804210947e-01,2.169799001859890886e-01,2.180601608228888988e-01,2.190913187035659349e-01,2.200242710717976169e-01,2.208099151713610875e-01,2.215955592709246136e-01,2.222829978580427024e-01,2.228722309327153261e-01,2.234123612511652590e-01,2.239033888133924455e-01,2.243453136193969411e-01,2.247381356691786625e-01,2.251309577189603839e-01,2.254746770125194144e-01,2.257692935498556985e-01,2.260639100871920104e-01,2.263094238683056036e-01,2.265058348931964505e-01,2.267022459180873528e-01,2.268986569429782274e-01,2.270950679678691297e-01,2.272914789927600321e-01,2.274878900176509067e-01,2.276351982863190626e-01,2.277825065549872185e-01,2.279298148236553467e-01,2.280280203361008118e-01,2.281262258485462491e-01,2.282735341172144050e-01,2.284208423858825887e-01,2.285681506545507446e-01,2.287154589232189006e-01,2.288627671918870843e-01,2.289609727043324661e-01,2.290591782167779034e-01,2.291573837292233684e-01,2.292555892416688057e-01,2.293537947541142430e-01,2.294520002665597080e-01,2.295502057790051453e-01,2.296484112914505549e-01,2.296975140476733013e-01,2.297957195601186831e-01,2.298939250725641203e-01,2.299921305850095576e-01,2.300903360974549672e-01,2.301885416099004600e-01,2.302867471223458695e-01,2.303849526347912791e-01,2.304340553910140255e-01,2.304831581472367164e-01,2.305322609034594350e-01,2.305813636596821814e-01,2.306304664159048723e-01,2.306795691721276187e-01,2.307777746845730282e-01,2.308759801970185210e-01,2.309741857094639861e-01,2.310723912219094234e-01,2.311705967343548329e-01,2.312688022468002702e-01,2.313670077592457075e-01,2.314652132716911725e-01,2.315143160279138634e-01,2.315634187841366098e-01,2.316125215403593285e-01,2.316616242965820194e-01,2.317598298090275122e-01,2.318580353214728940e-01,2.319562408339183868e-01,2.320544463463638518e-01,2.321526518588092891e-01,2.322508573712546986e-01,2.323490628837001359e-01,2.324472683961455732e-01,2.325454739085910383e-01,2.325945766648137292e-01,2.326927821772591665e-01,2.327909876897046038e-01,2.328891932021499855e-01,2.329873987145953951e-01,2.330856042270408324e-01,2.331838097394862974e-01,2.332820152519317070e-01,2.333802207643771442e-01,2.334784262768225815e-01,2.335766317892680466e-01,2.336748373017134561e-01,2.337239400579362025e-01,2.338221455703816398e-01,2.339203510828271049e-01,2.340185565952725422e-01,2.341167621077180072e-01,2.342149676201634445e-01,2.343131731326089096e-01,2.344113786450543468e-01,2.345095841574997564e-01,2.346077896699451937e-01,2.346568924261679401e-01,2.347059951823906587e-01,2.347550979386133496e-01,2.348042006948360960e-01,2.348533034510587592e-01,2.349024062072815056e-01,2.350006117197269151e-01,2.350988172321723246e-01,2.351970227446177342e-01,2.352952282570631715e-01,2.353934337695086088e-01,2.354916392819540460e-01,2.355407420381767647e-01,2.355898447943995111e-01,2.356389475506222020e-01,2.356880503068449206e-01,2.357371530630676670e-01,2.357862558192903579e-01,2.358353585755131043e-01,2.358844613317357952e-01,2.359335640879585416e-01,2.359826668441812603e-01,2.360317696004039512e-01,2.360808723566266976e-01,2.361299751128494162e-01,2.361790778690721071e-01,2.362281806252948257e-01,2.362281806252948257e-01,2.362281806252948257e-01,2.362772833815175721e-01,2.363263861377402908e-01,2.363263861377402908e-01,2.363263861377402908e-01,2.363263861377402630e-01,2.363263861377402630e-01,2.363754888939630094e-01,2.364245916501857281e-01,2.364736944064084745e-01,2.365227971626311931e-01,2.365718999188538840e-01,2.366210026750766304e-01,2.366701054312993768e-01,2.367192081875220677e-01,2.367683109437447864e-01,2.368174136999675328e-01,2.368665164561902237e-01,2.369156192124129701e-01,2.369647219686356610e-01,2.370138247248583796e-01,2.370629274810811260e-01,2.370629274810811260e-01,2.370629274810811260e-01,2.371120302373038169e-01,2.371611329935265633e-01,2.372102357497492819e-01,2.372593385059720006e-01,2.372593385059720006e-01,2.372593385059720006e-01,2.372593385059720006e-01,2.372593385059720006e-01,2.372593385059720006e-01,2.372593385059720006e-01,2.372593385059720006e-01,2.372593385059720006e-01,2.372593385059720006e-01,2.372593385059720006e-01,2.372593385059720006e-01,2.372593385059720006e-01,2.372593385059720006e-01,2.372593385059720006e-01,2.372593385059720006e-01,2.372102357497492542e-01,2.371611329935265078e-01,2.371120302373037891e-01,2.370629274810810427e-01,2.370138247248583518e-01,2.369647219686356054e-01,2.369156192124129146e-01,2.368665164561901959e-01,2.367683109437447586e-01,2.366701054312993768e-01,2.365718999188539395e-01,2.364736944064085022e-01,2.363754888939630927e-01,2.362281806252949368e-01,2.360808723566267253e-01,2.359335640879585694e-01,2.357862558192904134e-01,2.355898447943995389e-01,2.353934337695086920e-01,2.351970227446178174e-01,2.349515089635042242e-01,2.347550979386133496e-01,2.345586869137224473e-01,2.343622758888315727e-01,2.341658648639406981e-01,2.339203510828271049e-01,2.337239400579362025e-01,2.335275290330453557e-01,2.332820152519317070e-01,2.330856042270408879e-01,2.329382959583727042e-01,2.327909876897045482e-01,2.326436794210364201e-01,2.324963711523682641e-01,2.323981656399228268e-01,2.322999601274773618e-01,2.322017546150319245e-01,2.321035491025864872e-01,2.320544463463637685e-01,2.320053435901410777e-01,2.319562408339183313e-01,2.319562408339183313e-01,2.319562408339183313e-01,2.319562408339183313e-01,2.320053435901410777e-01,2.320544463463637963e-01,2.321526518588092891e-01,2.322017546150320078e-01,2.322999601274773895e-01,2.324472683961455177e-01,2.325945766648136459e-01,2.326927821772591110e-01,2.327909876897045482e-01,2.329382959583727042e-01,2.330856042270408879e-01,2.332329124957090438e-01,2.333802207643771720e-01,2.335766317892680743e-01,2.337730428141588934e-01,2.339694538390497680e-01,2.341658648639406703e-01,2.344113786450542636e-01,2.346568924261678846e-01,2.336257345454907652e-01,2.326436794210364201e-01,2.316125215403593007e-01,2.305813636596821536e-01,2.295502057790050621e-01,2.285190478983279705e-01,2.274387872614281048e-01,2.263585266245283500e-01,2.252782659876285121e-01,2.242471081069514205e-01,2.232159502262743289e-01,2.221356895893745464e-01,2.210554289524747085e-01,2.199751683155748982e-01,2.188949076786750325e-01,2.178146470417752500e-01,2.167343864048754398e-01,2.156541257679756296e-01,2.145738651310758194e-01,2.134445017379532628e-01,2.123151383448307061e-01,2.124624466134988621e-01,2.125606521259443271e-01,2.126588576383897644e-01,2.128061659070578648e-01,2.129534741757260208e-01,2.131007824443941767e-01,2.132480907130623882e-01,2.133953989817305719e-01,2.135427072503987278e-01,2.136409127628441651e-01,2.137391182752895746e-01,2.138864265439577583e-01,2.140337348126259143e-01,2.141810430812940702e-01,2.143283513499622261e-01,2.144265568624076357e-01,2.145247623748530730e-01,2.146229678872985103e-01,2.147211733997439753e-01,2.148193789121894126e-01,2.149175844246348221e-01,2.150157899370802594e-01,2.151139954495257245e-01,2.152122009619711618e-01,2.153104064744165991e-01,2.154086119868620641e-01,2.155068174993075014e-01,2.156050230117529110e-01,2.157032285241983482e-01,2.158014340366437855e-01,2.158996395490892228e-01,2.159978450615346601e-01,2.160469478177573788e-01,2.160960505739800974e-01,2.161451533302028161e-01,2.161942560864255625e-01,2.162433588426482534e-01,2.162924615988709998e-01,2.163415643550936907e-01,2.163906671113164093e-01,2.164397698675391557e-01,2.164888726237618466e-01,2.165379753799845930e-01,2.165870781362073116e-01,2.166361808924300025e-01,2.166361808924300025e-01,2.166361808924300025e-01,2.166361808924300025e-01,2.166361808924300025e-01,2.166361808924300025e-01,2.165870781362072839e-01,2.165379753799845375e-01,2.164888726237618466e-01,2.164397698675391002e-01,2.163906671113164093e-01,2.163415643550936907e-01,2.162924615988709998e-01,2.162433588426482534e-01,2.161942560864255070e-01,2.161451533302028161e-01,2.160960505739800974e-01,2.160469478177573510e-01,2.159978450615346601e-01,2.159487423053119137e-01,2.158996395490892228e-01,2.158505367928665042e-01,2.158014340366437578e-01,2.157032285241983482e-01,2.156050230117528832e-01,2.155068174993074459e-01,2.154086119868620364e-01,2.153595092306393177e-01,2.153104064744165991e-01,2.152613037181939082e-01,2.152122009619711618e-01,2.151630982057484154e-01,2.151139954495257245e-01,2.150648926933030058e-01,2.150157899370802594e-01,2.149537654029042288e-01,2.148771468606867630e-01,2.147800967072112654e-01,2.146531849680509696e-01,2.145738651310757916e-01,2.145738651310757639e-01,2.145738651310757639e-01,2.145738651310757916e-01,2.145738651310758194e-01,2.145738651310757916e-01
